data_asin,title,price,original_price,rating,link
B07NF7KB62,"Galax 6 GB gddr6 pci_e RTX 2060 1-Click OC, Black, (26NRL7HPX7OC)","25,990","64,000",102,https://www.amazon.in/GALAX-GeForce%C2%AE-1-Click-192-bit-Graphic/dp/B07NF7KB62/ref=sr_1_101?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-101
B09WN8VNQQ,"ZEBRONICS Gt610 2Gd3 with Pcie 2.0,Multiconnectivity Hdmi Dvi Vga,High Efficiency,Heatsink with Fan.,pci_e,ddr3_sdram,2 GB","1,599","8,999",492,https://www.amazon.in/ZEBRONICS-Multiconnectivity-Efficiency-Heatsink-ddr3_sdram/dp/B09WN8VNQQ/ref=sr_1_102?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-102
B09R9L6J71,"ASUS Dual Nvidia Geforce RTX 3050 Oc Edition Gaming Graphics Card (Pcie 4.0, 8Gb Gddr6 Memory, Hdmi 2.1, Displayport 1.4A, 2-Slot Design, Axial-Tech Fan Design, 0Db Technology, Steel Bracket) - Pci_E","28,990","54,000",613,https://www.amazon.in/ASUS-NVIDIA-GeForce-Gaming-Graphics/dp/B09R9L6J71/ref=sr_1_103?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-103
B0B6B8ZQ9X,inRobert 90mm Ball Bearing Graphics Card Fan Replacement for MSI RTX 3060 3070 3080 Ti 3090 Gaming X Trio GPU PLD09210B12HH (2),No price,No ORIGINAL PRICE,2,https://www.amazon.in/inRobert-Bearing-Graphics-Replacement-PLD09210B12HH/dp/B0B6B8ZQ9X/ref=sr_1_104?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-104
B0CD14QQXH,"ASUS Dual Geforce RTX 4060 Oc White Edition 8Gb Gddr6 (Pcie 4.0, 8Gb Gddr6, Dlss 3, Hdmi 2.1A, Displayport 1.4A, 2.5-Slot Design, Axial-Tech Fan Design, 0Db Technology, and More) - Pci_E","36,699","45,000",101,https://www.amazon.in/ASUS-DisplayPort-2-5-Slot-Axial-tech-Technology/dp/B0CD14QQXH/ref=sr_1_105?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-105
B0B45CQC2T,Cavabien 85mm Graphics Card Fan TH9215S2H-PAA01 4-Pin GPU Graphics Radiator Fan for Palit GeForce RTX 3060 Dual RTX3060 Ti OC Graphics Cooling,No price,No ORIGINAL PRICE,No Rating,https://www.amazon.in/Cavabien-Graphics-TH9215S2H-PAA01-Radiator-GeForce/dp/B0B45CQC2T/ref=sr_1_106?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-106
B0CB73NWNR,"ASUS Dual AMD Radeon™ RX 6600 8GB GDDR6 Gaming Graphics Card (AMD RDNA™ 2, PCIe 4.0, 8GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 0dB Technology)","28,574","35,990",56,https://www.amazon.in/ASUS-RadeonTM-DisplayPort-Axial-tech-Technology/dp/B0CB73NWNR/ref=sr_1_107?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-107
B0C4F7KX1B,"MSI Geforce RTX 4060 Ti Ventus 2X Black 8G Oc Gaming Graphics Card - 8Gb Gddr6, Pci Express Gen 4, 128-Bit, 3X Dp V 1.4A, Hdmi 2.1A (Supports 4K & 8K HDR) - Pci_E_X16","40,449","1,06,999",97,https://www.amazon.in/MSI-GeForce-Ventus-Gaming-Graphics/dp/B0C4F7KX1B/ref=sr_1_108?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-108
B0D6KL5BXS,3060 ti Twin Edge LHR Version 8GB pci_e_x16 gddr3 Graphics Card Authorized Seller-Nesh Computers,"41,140","74,990",No Rating,https://www.amazon.in/dp/B0D6KL5BXS/ref=sr_1_109?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-109
B0CYWWCLB9,"VERGEENO - AMD Radeon 8GB RX580 - PCI-Express Graphics Card (8GB GDDR5, 2X DisplayPort 1.4,1 x HDMI 185Watt TDP)","12,499","18,500",No Rating,https://www.amazon.in/VERGEENO-PCI-Express-Graphics-DisplayPort-185Watt/dp/B0CYWWCLB9/ref=sr_1_110?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-110
B08CRZTTBZ,GIGABYTE pci_e_x16 GeForce RTX 2060 6GB GDDR6 Graphics Card,"27,190","76,000",88,https://www.amazon.in/Gigabyte-GeForce-2060-GDDR6-Graphics/dp/B08CRZTTBZ/ref=sr_1_111?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-111
B0C5C1N668,"Gigabyte Geforce RTX 4060 Ti Aero Oc 8G Graphics Card, 3X Windforce Fans, 8Gb 128-Bit Gddr6, Gv-N406Taero Oc-8Gd Video Card - Pci_E_X16","47,475","1,49,350",57,https://www.amazon.in/GIGABYTE-Graphics-Windforce-Gv-N406Taero-Pci_E_X16/dp/B0C5C1N668/ref=sr_1_112?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.3mETGxHZKV3U5_o7z4cpP7oYET3bjlsAz3Ne4Vxuc8gxryAWlvTKx-eRDcjkAKR0J15oUbW80N2UZaM7ckuAb2PDRJySCw49ejKcIEoxyq9bQjHDB_lun0-dDEwZmzxcYNuAd4JADpXzl883-V1mRzdvgpXkhbXwWjWOxDUIqw7xF3Ry7RLehdbaszFKuBosB5MbBW5EzyGWVU6pN0tbQUIrJ28lfGmhYqy7N8G-nw8.IxRdEJI4lQCrsGSdAWMVgppSSMSySjLNHFR-Jje41Oo&dib_tag=se&keywords=rtx+3060&qid=1717861637&sprefix=rtx%2Caps%2C280&sr=8-112
B08MDR1TGL,Galax GeForce RTX 3090 SG (1-Click OC) 24GB GDDR6X 384-bit DP*3/HDMI Graphics Card,"2,57,990","3,25,000",6,https://www.amazon.in/Galax-GeForce-1-Click-384-bit-Graphics/dp/B08MDR1TGL/ref=sr_1_113?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-113
B0CDJLSZ73,"Gigabyte GeForce RTX 4060 OC Low Profile 8G Graphics Card, 3X WINDFORCE Fans, 8GB 128-bit GDDR6, GV-N4060OC-8GL Video Card","47,499","59,500",82,https://www.amazon.in/Gigabyte-GeForce-Graphics-WINDFORCE-GV-N4060OC-8GL/dp/B0CDJLSZ73/ref=sr_1_114?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-114
B0C5B9M9JY,"Gigabyte Geforce RTX 4060 Ti Gaming Oc 8G Graphics Card, 3X Windforce Fans, 8Gb 128-Bit Gddr6, Gv-N406Tgaming Oc-8Gd Video Card - Pci_E_X16","44,290","1,49,350",119,https://www.amazon.in/GIGABYTE-Graphics-Windforce-Gv-N406Tgaming-Pci_E_X16/dp/B0C5B9M9JY/ref=sr_1_115?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-115
B08HJRF2CN,"GIGABYTE GeForce RTX pci_e_x16 3090 Gaming OC 24G Graphics Card, 3X WINDFORCE Fans, 24GB 384-bit GDDR6X, GV-N3090GAMING OC-24GD Video Card","2,34,999","3,55,600",57,https://www.amazon.in/GIGABYTE-Graphics-WINDFORCE-GV-N3090GAMING-OC-24GD/dp/B08HJRF2CN/ref=sr_1_116?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-116
B0BVBFR1R9,Galax GeForce RTX™ 4070 Ti EX Gamer 12GB GDDR6X 192-bit DP*3/HDMI 2.1/DLSS 3-47IOM7MD7AEG,"86,099","1,02,000",9,https://www.amazon.in/Galax-GeForce-GDDR6X-192-bit-3-47IOM7MD7AEG/dp/B0BVBFR1R9/ref=sr_1_117?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-117
B098TZ3RMZ,"GIGABYTE GeForce RTX pci_e_x16 3080 Gaming OC 10G (REV2.0) Graphics Card, 3X WINDFORCE Fans, LHR, 10GB 320-bit GDDR6X, GV-N3080GAMING OC-10GD REV2.0 Video Card","1,24,999","1,98,999",229,https://www.amazon.in/GIGABYTE-GeForce-Graphics-WINDFORCE-GV-N3080GAMING/dp/B098TZ3RMZ/ref=sr_1_118?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-118
B0C5RPYW55,"INNO3D Geforce RTX 4060 Ti 8Gb Twin X2 8Gb Gddr6 128-Bit Pci-E 4.0 X8 Gaming Graphic Card,pci_e_x8","38,310","49,999",1,https://www.amazon.in/INNO3D-Geforce-128-Bit-Graphic-pci_e_x8/dp/B0C5RPYW55/ref=sr_1_119?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-119
B096YC41RT,"Zotac Gaming Geforce Rtx 3070 Ti Amp Holo Gddr6X 8Gb 256Bit Pcie 4.0 Graphics Card With Icestorm 2.0 Cooling,Spectra 2.0 Led Lighting & 3 Years Warranty+2 Years Exteneded Warranty(Holoblack)-Pci_E_X16","89,807","1,47,815",79,https://www.amazon.in/Zotac-Graphics-HoloBlack-IceStorm-ZT-A30710F-10P/dp/B096YC41RT/ref=sr_1_120?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-120
B0CTJZCJH1,MSI GeForce RTX 3050 LP 6G OC PCIe4.0 Low Profile Size No Auxiliary Power Supply Required Dual Fan Graphics Board VD8790,"44,241","59,241",20,https://www.amazon.in/MSI-GeForce-RTX-3050-LP/dp/B0CTJZCJH1/ref=sr_1_121?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-121
B0C1YBVWVC,"ASUS Dual Geforce RTX 4070 Oc Edition 12Gb Gddr6X (Pcie 4.0, 12Gb Gddr6X, Dlss 3, Hdmi 2.1, Displayport 1.4A, 2.56-Slot Design, Axial-Tech Fan Design, 0Db Technology) - Pci_E_X16","64,030","85,000",38,https://www.amazon.in/ASUS-DisplayPort-2-56-Slot-Axial-tech-Technology/dp/B0C1YBVWVC/ref=sr_1_122?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-122
B0B5HD4H1V,NNL GA92S2U 4PIN GPU RTX3080 RTX3090 Cooling Fan for ZOTAC GeForce RTX 3070 Ti 3080 3090 Trinity OC Graphic Video Card Fans (1PCS),"2,584.00",No ORIGINAL PRICE,No Rating,https://www.amazon.in/NNL-GA92S2U-RTX3080-RTX3090-Cooling/dp/B0B5HD4H1V/ref=sr_1_123?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-123
B08LNWPYRS,GIGABYTE Nvidia GeForce RTX 3070 Vision OC 8GB GDDR6 pci_e_x16 Graphics Card (GV-N3070VISION OC-8GD),"82,999","87,999",89,https://www.amazon.in/Gigabyte-GeForce-Graphics-GV-N3070VISION-OC-8GD/dp/B08LNWPYRS/ref=sr_1_124?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-124
B09Q9BSN8X,"Galax GeForce RTX 3050 pci_e (1-Click OC) 8GB GDDR6 128-bit DP*3/HDMI, Black, 35NSL8MD6ZOC","25,499","65,000",22,https://www.amazon.in/Galax-GeForce-1-Click-128-bit-35NSL8MD6ZOC/dp/B09Q9BSN8X/ref=sr_1_125?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-125
B08R87HB8M,GIGABYTE Nvidia AORUS GeForce RTX gddr6x 3090 Xtreme pci_e_x16 WATERFORCE 24GB Graphics Card (GV-N3090AORUSX W-24GD),"2,34,999","4,19,800",3,https://www.amazon.in/Gigabyte-WATERFORCE-Graphics-GV-N3090AORUSX-W-24GD/dp/B08R87HB8M/ref=sr_1_126?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.mo-pdvnwIH9LiKGRwEq9ba3DOvNYZAew0onmatLUo5K7MvkWj2qOQ-XgA0VQRq744bwNR1vZc5BLbZ5v6s_ibR_g9eX6QFldUpUaalzX659Z3iZqSMk2s9ernAvhZyd5p0dPn_7dh8wLHj6RXJaG0JupdfXI87WnNb9Mq5oLZl9WFSnZ0VKV2BxZKLqXzXIeXEt_vAJOVmQLLlrglSJN_1hfk2xtJhiil2o3TLMBz30.Gl_sBEWsJZsNc1zVNJik2iO0h9OOYHgbbZ5J0HzW1yc&dib_tag=se&keywords=rtx+3060&qid=1717861646&sprefix=rtx%2Caps%2C280&sr=8-126
